Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
16,Brewing Up a Storm,The Stunning,1990-05-09,153,71,59,-5,87,3:26,5,54,11,6959,Sort Your Music.htm,2025-10-21 22:27:49,7sroqRA4g1eBgjyuazSgN7,spotify:track:7sroqRA4g1eBgjyuazSgN7,Brewing Up a Storm,The Stunning,Paradise in the Picturehouse,1990-05-09,54,,https://open.spotify.com/track/7sroqRA4g1eBgjyuazSgN7,high
17,Carraig Aonair,Pebbledash,2024-08-22,72,29,15,-9,34,5:36,55,39,13,7371,Sort Your Music.htm,2025-10-21 22:27:49,35vuqMi3gbaOEJnivu34kz,spotify:track:35vuqMi3gbaOEJnivu34kz,Carraig Aonair,Pebbledash,Killer Lover / Carraig Aonair,2024-08-22,39,,https://open.spotify.com/track/35vuqMi3gbaOEJnivu34kz,high
18,Choose Life,Shark School,2024-09-25,174,63,42,-9,50,4:01,0,45,14,4295,Sort Your Music.htm,2025-10-21 22:27:49,2oDWs9FrL8N8gw9OjgcLLF,spotify:track:2oDWs9FrL8N8gw9OjgcLLF,Choose Life,Shark School,Choose Life,2024-09-25,45,,https://open.spotify.com/track/2oDWs9FrL8N8gw9OjgcLLF,high
19,Come out Ye Black and Tans,Derek Warfield & The Young Wolfe Tones,2022-06-15,120,94,56,-5,83,4:36,17,46,15,3641,Sort Your Music.htm,2025-10-21 22:27:49,4qKMb8GSZlq0RA0UK0xmDm,spotify:track:4qKMb8GSZlq0RA0UK0xmDm,Come out Ye Black and Tans,Derek Warfield & The Young Wolfe Tones,Let the Free Birds Fly,2022-06-15,46,,https://open.spotify.com/track/4qKMb8GSZlq0RA0UK0xmDm,high
20,The Congress Reel,Poitín,2000-12-24,128,66,61,-12,97,3:12,8,41,16,2986,Sort Your Music.htm,2025-10-21 22:27:49,1qh2RnazOtfbVou0YKLBhr,spotify:track:1qh2RnazOtfbVou0YKLBhr,The Congress Reel,Poitín,Poitín,2000-12-24,41,,https://open.spotify.com/track/1qh2RnazOtfbVou0YKLBhr,high
21,The Granite Gaze,Lankum,2017-10-27,128,25,28,-11,11,5:36,63,42,33,9644,Sort Your Music.htm,2025-10-21 22:27:49,2LESzfI6w3ixTtEToQ0ugN,spotify:track:2LESzfI6w3ixTtEToQ0ugN,The Granite Gaze,Lankum,Between the Earth and Sky,2017-10-27,42,,https://open.spotify.com/track/2LESzfI6w3ixTtEToQ0ugN,high
22,Cheeky Bastard,The Scratch,2023-11-03,115,93,59,-8,41,4:37,1,47,34,7748,Sort Your Music.htm,2025-10-21 22:27:49,1kH0vMNwkFKWg0IXjqMQfc,spotify:track:1kH0vMNwkFKWg0IXjqMQfc,Cheeky Bastard,The Scratch,Mind Yourself,2023-11-03,47,,https://open.spotify.com/track/1kH0vMNwkFKWg0IXjqMQfc,high
23,Boil The Breakfast Early,The Chieftains,1979,114,72,62,-11,84,3:53,37,28,17,8203,Sort Your Music.htm,2025-10-21 22:27:49,3x5v5su5AR6PZAKP9hrb6D,spotify:track:3x5v5su5AR6PZAKP9hrb6D,Boil The Breakfast Early,The Chieftains,Boil The Breakfast Early,1979,28,,https://open.spotify.com/track/3x5v5su5AR6PZAKP9hrb6D,high
24,Lawmaker - 2022 Mix,YARD,2022-05-18,133,90,55,-8,15,4:35,0,39,19,2609,Sort Your Music.htm,2025-10-21 22:27:49,1Fan9JJpV7kkoUytuS0AfV,spotify:track:1Fan9JJpV7kkoUytuS0AfV,Lawmaker - 2022 Mix,YARD,Lawmaker (2022 Mix),2022-05-18,39,,https://open.spotify.com/track/1Fan9JJpV7kkoUytuS0AfV,high
25,Death Kink,Fontaines D.C.,2024-08-23,99,85,53,-4,76,2:23,0,60,36,2116,Sort Your Music.htm,2025-10-21 22:27:49,02Gry0RACPHWE7266Lfr7X,spotify:track:02Gry0RACPHWE7266Lfr7X,Death Kink,Fontaines D.C.,Romance,2024-08-23,60,,https://open.spotify.com/track/02Gry0RACPHWE7266Lfr7X,high
26,Phil the Fluters Ball,Ruby Murray,1997,84,24,76,-13,79,2:32,88,33,20,8552,Sort Your Music.htm,2025-10-21 22:27:49,4pv6Dw60wYRbkjE1jpqvLA,spotify:track:4pv6Dw60wYRbkjE1jpqvLA,Phil the Fluter's Ball,Ruby Murray,The Irish Collection (Special Extended Remastered Edition),2013-11-12,36,,https://open.spotify.com/track/4pv6Dw60wYRbkjE1jpqvLA,high
27,Saints & Sinners,The Feelgood McLouds,2021-03-12,133,94,63,-7,91,3:46,0,41,21,6240,Sort Your Music.htm,2025-10-21 22:27:49,3gHSQSIeJJCc3qsygYLnNk,spotify:track:3gHSQSIeJJCc3qsygYLnNk,Saints & Sinners,The Feelgood McLouds,Saints & Sinners,2021-03-12,41,,https://open.spotify.com/track/3gHSQSIeJJCc3qsygYLnNk,high
28,Old Note,Lisa O'Neill,2023-02-10,77,23,22,-12,9,6:08,87,46,35,2304,Sort Your Music.htm,2025-10-21 22:27:49,7qK4lwgerNrajklBJPXlJI,spotify:track:7qK4lwgerNrajklBJPXlJI,Old Note,Lisa O'Neill,All Of This Is Chance,2023-02-10,46,,https://open.spotify.com/track/7qK4lwgerNrajklBJPXlJI,high
