Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
28,No Better (From The Netflix Film “Ultraman: Rising”),Alicia Creti,2024-06-07,154,59,35,-6,23,3:02,51,31,149,6994,Sort Your Music.htm,2025-10-25 17:56:45,4QppwYvXCur9VbZXKDrFtO,spotify:track:4QppwYvXCur9VbZXKDrFtO,No Better (From The Netflix Film “Ultraman: Rising”),Alicia Creti,No Better (From The Netflix Film “Ultraman: Rising”),2024-06-07,31,,https://open.spotify.com/track/4QppwYvXCur9VbZXKDrFtO,high
29,15 MINUTES,Madison Beer,2024-07-19,128,69,62,-8,48,3:09,15,62,84,8339,Sort Your Music.htm,2025-10-25 17:56:45,2Dazu1HgFj1geJOfKKFOpf,spotify:track:2Dazu1HgFj1geJOfKKFOpf,15 MINUTES,Madison Beer,15 MINUTES,2024-07-19,62,,https://open.spotify.com/track/2Dazu1HgFj1geJOfKKFOpf,high
30,make you mine,Madison Beer,2024-07-19,123,64,53,-6,49,3:42,22,45,114,7888,Sort Your Music.htm,2025-10-25 17:56:45,48vIfHaK7by6x0T6ucpODL,spotify:track:48vIfHaK7by6x0T6ucpODL,Make You Mine,Madison Beer,Make You Mine,2024-02-09,80,,https://open.spotify.com/track/48vIfHaK7by6x0T6ucpODL,high
31,Never Been Better,Ben Abraham,2023-11-03,139,51,78,-7,96,3:18,23,39,156,9966,Sort Your Music.htm,2025-10-25 17:56:45,57AzbFp9qe1f2plV0gZB6d,spotify:track:57AzbFp9qe1f2plV0gZB6d,Never Been Better,Ben Abraham,Never Been Better,2023-11-03,39,,https://open.spotify.com/track/57AzbFp9qe1f2plV0gZB6d,high
32,OCT 33,Black Pumas,2019-06-21,156,48,62,-8,50,4:50,55,47,163,2460,Sort Your Music.htm,2025-10-25 17:56:45,7arXmmOSx3cbeQ6A5SgIkT,spotify:track:7arXmmOSx3cbeQ6A5SgIkT,OCT 33,Black Pumas,Black Pumas,2019-06-21,47,,https://open.spotify.com/track/7arXmmOSx3cbeQ6A5SgIkT,high
33,Glory Box,Portishead,1994-01-01,120,43,51,-10,21,5:09,18,76,165,3419,Sort Your Music.htm,2025-10-25 17:56:45,3Ty7OTBNSigGEpeW2PqcsC,spotify:track:3Ty7OTBNSigGEpeW2PqcsC,Glory Box,Portishead,Dummy,1994-01-01,76,,https://open.spotify.com/track/3Ty7OTBNSigGEpeW2PqcsC,high
34,Hi Ren,Ren,2022-12-15,103,66,65,-7,48,8:35,72,67,544,3794,Sort Your Music.htm,2025-10-25 17:56:45,0FLwYQoXvX8q5iRZnFX59u,spotify:track:0FLwYQoXvX8q5iRZnFX59u,Hi Ren,Ren,Hi Ren,2022-12-15,67,,https://open.spotify.com/track/0FLwYQoXvX8q5iRZnFX59u,high
35,How It’s Done,HUNTR/X,2025-06-20,160,86,60,-3,61,2:56,1,93,78,4320,Sort Your Music.htm,2025-10-25 17:56:45,3RXUgPNIbUgFxsDWuBQEt6,spotify:track:3RXUgPNIbUgFxsDWuBQEt6,How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,93,,https://open.spotify.com/track/3RXUgPNIbUgFxsDWuBQEt6,high
36,Golden,HUNTR/X,2025-06-20,123,69,65,-4,10,3:15,10,99,338,1231,Sort Your Music.htm,2025-10-25 17:56:45,5LByxLn1X1Q9vr0xa4ZLYf,spotify:track:5LByxLn1X1Q9vr0xa4ZLYf,Golden - Instrumental,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden (from the Netflix film KPop Demon Hunters),2025-06-19,71,,https://open.spotify.com/track/5LByxLn1X1Q9vr0xa4ZLYf,high
37,Your Idol,Saja Boys,2025-06-20,90,84,68,-4,36,3:12,13,94,166,685,Sort Your Music.htm,2025-10-25 17:56:45,1I37Zz2g3hk9eWxaNkj031,spotify:track:1I37Zz2g3hk9eWxaNkj031,Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,94,,https://open.spotify.com/track/1I37Zz2g3hk9eWxaNkj031,high
38,What It Sounds Like,HUNTR/X,2025-06-20,121,71,51,-4,35,4:10,5,93,551,708,Sort Your Music.htm,2025-10-25 17:56:45,5sBDrrtLGbV64QJnEqfjer,spotify:track:5sBDrrtLGbV64QJnEqfjer,What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,93,,https://open.spotify.com/track/5sBDrrtLGbV64QJnEqfjer,high
39,Hold On Tight,aespa,2023-03-30,120,82,59,-6,27,2:30,9,69,169,6495,Sort Your Music.htm,2025-10-25 17:56:45,1o844wI52S3TjXGBwvGcc7,spotify:track:1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,Hold On Tight,2023-03-30,69,,https://open.spotify.com/track/1o844wI52S3TjXGBwvGcc7,high
40,Devil That I Know,Jacob Banks,2020-10-14,87,6,44,-14,7,2:51,98,0,92,2654,Sort Your Music.htm,2025-10-25 17:56:45,0HmdysB9yEb1EVWe7aNIGT,spotify:track:0HmdysB9yEb1EVWe7aNIGT,Devil That I Know,Jacob Banks,For My Friends,2021-03-12,45,,https://open.spotify.com/track/0HmdysB9yEb1EVWe7aNIGT,high
41,Like The End,James Blake,2024-11-13,145,55,48,-8,4,5:20,32,40,170,1128,Sort Your Music.htm,2025-10-25 17:56:45,08MCWw0tB5BAPKJuSgQMqZ,spotify:track:08MCWw0tB5BAPKJuSgQMqZ,Like The End,James Blake,Like The End,2024-11-13,40,,https://open.spotify.com/track/08MCWw0tB5BAPKJuSgQMqZ,high
42,shewasn'tlookingforme,FOX GUNN,2025-08-29,94,69,78,-7,81,2:47,35,35,203,8600,Sort Your Music.htm,2025-10-25 17:56:45,6Wepp2A6eBcP8XugoKe2o4,spotify:track:6Wepp2A6eBcP8XugoKe2o4,shewasn'tlookingforme,FOX GUNN,shewasn'tlookingforme,2025-08-29,35,,https://open.spotify.com/track/6Wepp2A6eBcP8XugoKe2o4,high
43,Eurydice (From the Netflix Series 'KAOS'),Killian Scott,2024-08-30,145,73,49,-7,33,3:43,35,51,204,9246,Sort Your Music.htm,2025-10-25 17:56:45,1Jw9zIXtASQdqIu362YwR2,spotify:track:1Jw9zIXtASQdqIu362YwR2,Eurydice (From the Netflix Series 'KAOS'),Killian Scott,Eurydice (From the Netflix Series 'KAOS'),2024-08-30,51,,https://open.spotify.com/track/1Jw9zIXtASQdqIu362YwR2,high
44,Rain,Steve Conte,1998-05-21,72,18,49,-9,7,3:23,59,46,205,2847,Sort Your Music.htm,2025-10-25 17:56:45,2yqi7I6TrxSed1eJEoE1Ds,spotify:track:2yqi7I6TrxSed1eJEoE1Ds,Rain,Steve Conte,COWBOY BEBOP (Original Motion Picture Soundtrack),1998-05-21,46,,https://open.spotify.com/track/2yqi7I6TrxSed1eJEoE1Ds,high
45,Take Me to the Beach (feat. Ado),Imagine Dragons,2024-12-16,105,70,79,-5,90,2:47,3,72,1,2689,Sort Your Music.htm,2025-10-25 17:56:45,4n7nwDqrdx3qmJvEACOMrN,spotify:track:4n7nwDqrdx3qmJvEACOMrN,Take Me to the Beach (feat. Ado),"Imagine Dragons, Ado",Take Me to the Beach (feat. Ado),2024-12-16,72,,https://open.spotify.com/track/4n7nwDqrdx3qmJvEACOMrN,high
46,God Gave Me Feet For Dancing - feat. Yazmin Lacey,Ezra Collective,2024-06-18,118,66,67,-9,47,3:59,49,1,206,101,Sort Your Music.htm,2025-10-25 17:56:45,2mxQ3VWWk47YCo9RB2fkOk,spotify:track:2mxQ3VWWk47YCo9RB2fkOk,God Gave Me Feet For Dancing (feat. Yazmin Lacey),"Ezra Collective, Yazmin Lacey","Dance, No One's Watching",2024-09-27,65,,https://open.spotify.com/track/2mxQ3VWWk47YCo9RB2fkOk,high
47,Orange Wine,Jasmin Savoy,2022-01-28,142,42,78,-11,62,3:05,65,20,208,1584,Sort Your Music.htm,2025-10-25 17:56:45,7CeJxDwwLTGrYdkPB1RBQF,spotify:track:7CeJxDwwLTGrYdkPB1RBQF,Orange Wine,Jasmin Savoy,Orange Wine,2022-01-28,20,,https://open.spotify.com/track/7CeJxDwwLTGrYdkPB1RBQF,high
48,A Sadness Runs Through Him,The Hoosiers,2007-10-22,113,51,39,-5,69,3:12,45,40,255,4110,Sort Your Music.htm,2025-10-25 17:56:45,6sNqMaOltCWGmPjQXXFjpR,spotify:track:6sNqMaOltCWGmPjQXXFjpR,A Sadness Runs Through Him,The Hoosiers,The Trick To Life,2007-10-22,40,,https://open.spotify.com/track/6sNqMaOltCWGmPjQXXFjpR,high
49,Toxic Las Vegas - Jamieson Shaw Remix (From The Original Motion Picture Soundtrack ELVIS) DELUXE EDITION,Elvis Presley,2023-01-06,144,91,61,-5,71,2:52,2,39,256,7069,Sort Your Music.htm,2025-10-25 17:56:45,7JRTxurpdtXfdWRy8rlHrZ,spotify:track:7JRTxurpdtXfdWRy8rlHrZ,Toxic Las Vegas - Jamieson Shaw Remix (From The Original Motion Picture Soundtrack ELVIS) DELUXE EDITION,"Elvis Presley, Britney Spears, Jamieson Shaw",Toxic Las Vegas [Jamieson Shaw Remix (From The Original Motion Picture Soundtrack ELVIS) DELUXE EDITION],2023-01-06,39,,https://open.spotify.com/track/7JRTxurpdtXfdWRy8rlHrZ,high
50,Nerdy,PURPLE KISS,2022-07-25,136,80,73,-2,73,2:58,2,44,259,3206,Sort Your Music.htm,2025-10-25 17:56:45,6KExHY2Eo0DphK63s2dfYi,spotify:track:6KExHY2Eo0DphK63s2dfYi,Nerdy,PURPLE KISS,Geekyland,2022-07-25,44,,https://open.spotify.com/track/6KExHY2Eo0DphK63s2dfYi,high
51,Pink Venom,BLACKPINK,2022-08-19,90,70,80,-7,75,3:07,2,64,93,2403,Sort Your Music.htm,2025-10-25 17:56:45,0skYUMpS0AcbpjcGsAbRGj,spotify:track:0skYUMpS0AcbpjcGsAbRGj,Pink Venom,BLACKPINK,Pink Venom,2022-08-19,64,,https://open.spotify.com/track/0skYUMpS0AcbpjcGsAbRGj,high
52,Shut Down,BLACKPINK,2022-09-16,110,70,81,-5,62,2:56,0,67,502,6430,Sort Your Music.htm,2025-10-25 17:56:45,0ARKW62l9uWIDYMZTUmJHF,spotify:track:0ARKW62l9uWIDYMZTUmJHF,Shut Down,BLACKPINK,BORN PINK,2022-09-16,67,,https://open.spotify.com/track/0ARKW62l9uWIDYMZTUmJHF,high
53,Cheshire,ITZY,2022-11-30,99,84,79,-3,74,3:02,33,58,261,731,Sort Your Music.htm,2025-10-25 17:56:45,7ixVW7RobslvMrvlzHYLha,spotify:track:7ixVW7RobslvMrvlzHYLha,Cheshire,ITZY,CHESHIRE,2022-11-30,58,,https://open.spotify.com/track/7ixVW7RobslvMrvlzHYLha,high
54,Toxic (Freestyle),Songer,2023-12-21,143,94,83,-2,93,2:16,26,58,280,8240,Sort Your Music.htm,2025-10-25 17:56:45,3KTRve0Kx6ytMtlEWkWcgt,spotify:track:3KTRve0Kx6ytMtlEWkWcgt,Toxic (Freestyle),"Songer, BL@CKBOX",Toxic (Freestyle),2023-12-21,58,,https://open.spotify.com/track/3KTRve0Kx6ytMtlEWkWcgt,high
55,Vegas Rehearsal/That's All Right,Austin Butler,2022-06-24,141,82,41,-9,35,3:59,1,39,282,4716,Sort Your Music.htm,2025-10-25 17:56:45,3SVzQI8606ukaTF5vro8GZ,spotify:track:3SVzQI8606ukaTF5vro8GZ,Vegas Rehearsal/That's All Right,"Austin Butler, Elvis Presley",ELVIS (Original Motion Picture Soundtrack) DELUXE EDITION,2023-03-07,40,,https://open.spotify.com/track/3SVzQI8606ukaTF5vro8GZ,high
56,Spin The Wheel (from the series Arcane League of Legends),Arcane,2024-11-23,112,43,45,-8,52,2:36,52,60,284,2045,Sort Your Music.htm,2025-10-25 17:56:45,0kjLUmIAgxVaZFjWDv5Z0x,spotify:track:0kjLUmIAgxVaZFjWDv5Z0x,Spin The Wheel (from the series Arcane League of Legends),"Arcane, League of Legends",Spin The Wheel (from the series Arcane League of Legends),2024-11-23,51,,https://open.spotify.com/track/0kjLUmIAgxVaZFjWDv5Z0x,high
57,Have A Baby (With Me),Daniel Caesar,2025-07-25,131,34,64,-12,46,3:46,81,70,17,5459,Sort Your Music.htm,2025-10-25 17:56:45,1V0rl8HIvcfn1ztxPuYMFc,spotify:track:1V0rl8HIvcfn1ztxPuYMFc,Have A Baby (With Me),Daniel Caesar,Have A Baby (With Me),2025-07-25,70,,https://open.spotify.com/track/1V0rl8HIvcfn1ztxPuYMFc,high
58,Hum For Your Buzz,The Kills,2016-06-03,135,40,51,-8,19,3:18,95,23,307,200,Sort Your Music.htm,2025-10-25 17:56:45,1XtuKgH21Off09mbBPVUc0,spotify:track:1XtuKgH21Off09mbBPVUc0,Hum For Your Buzz,The Kills,Ash & Ice,2016-06-03,23,,https://open.spotify.com/track/1XtuKgH21Off09mbBPVUc0,high
59,Devil That I Know,Jacob Banks,2021-03-12,83,7,51,-14,8,2:51,98,45,523,6479,Sort Your Music.htm,2025-10-25 17:56:45,0HmdysB9yEb1EVWe7aNIGT,spotify:track:0HmdysB9yEb1EVWe7aNIGT,Devil That I Know,Jacob Banks,For My Friends,2021-03-12,45,,https://open.spotify.com/track/0HmdysB9yEb1EVWe7aNIGT,high
60,The Line (from the series Arcane League of Legends),Twenty One Pilots,2024-11-22,143,47,56,-10,32,3:12,26,68,308,7274,Sort Your Music.htm,2025-10-25 17:56:45,3qrTll9OQ9wcejTxPFY0qg,spotify:track:3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",The Line (from the series Arcane League of Legends),2024-11-22,68,,https://open.spotify.com/track/3qrTll9OQ9wcejTxPFY0qg,high
61,Exit Music (For A Film),Radiohead,1997-05-28,122,28,29,-11,20,4:27,22,79,309,249,Sort Your Music.htm,2025-10-25 17:56:45,0z1o5L7HJx562xZSATcIpY,spotify:track:0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),Radiohead,OK Computer,1997-05-28,79,,https://open.spotify.com/track/0z1o5L7HJx562xZSATcIpY,high
62,The Windmills Of Your Mind,Mel Tormé,1969-01-01,134,29,45,-13,33,3:58,87,47,311,8686,Sort Your Music.htm,2025-10-25 17:56:45,3ZZYsIaMP7KOC9XDWAGTEz,spotify:track:3ZZYsIaMP7KOC9XDWAGTEz,The Windmills Of Your Mind,Mel Tormé,A Time For Us,1969-01-01,47,,https://open.spotify.com/track/3ZZYsIaMP7KOC9XDWAGTEz,high
63,gracias a la vida,Kacey Musgraves,2021-09-10,108,32,45,-10,35,4:32,93,32,312,7420,Sort Your Music.htm,2025-10-25 17:56:45,0ROvxmZFJNRm0PyYcFKHbm,spotify:track:0ROvxmZFJNRm0PyYcFKHbm,gracias a la vida,Kacey Musgraves,star-crossed,2021-09-10,32,,https://open.spotify.com/track/0ROvxmZFJNRm0PyYcFKHbm,high
64,Elegantly Wasted [Feat. Leon Bridges],Hermanos Gutiérrez,2025-07-17,137,78,60,-4,87,3:33,18,65,313,320,Sort Your Music.htm,2025-10-25 17:56:45,4cKkrTYbkWnu96lWNRFcRq,spotify:track:4cKkrTYbkWnu96lWNRFcRq,Elegantly Wasted [Feat. Leon Bridges],"Hermanos Gutiérrez, Leon Bridges",Elegantly Wasted [Feat. Leon Bridges],2025-07-17,65,,https://open.spotify.com/track/4cKkrTYbkWnu96lWNRFcRq,high
65,What's All the Fuss About?,Stereophonics,2017-10-27,132,67,46,-5,30,5:45,30,31,340,3405,Sort Your Music.htm,2025-10-25 17:56:45,347bEE1OU6PJzz6SskFc6I,spotify:track:347bEE1OU6PJzz6SskFc6I,What's All the Fuss About?,Stereophonics,Scream Above the Sounds (Deluxe Edition),2017-10-27,31,,https://open.spotify.com/track/347bEE1OU6PJzz6SskFc6I,high
66,Follow the Sun,Gizmo Varillas,2025-03-21,113,79,55,-9,26,4:33,3,44,341,2041,Sort Your Music.htm,2025-10-25 17:56:45,0AHfxEqDht3uvXrZsgUPeT,spotify:track:0AHfxEqDht3uvXrZsgUPeT,Follow the Sun,Gizmo Varillas,The World in Colour,2025-03-21,44,,https://open.spotify.com/track/0AHfxEqDht3uvXrZsgUPeT,high
