Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
1,Restless Little Heart,The Favors,2025-09-19,82,15,35,-13,19,0:55,92,61,2,4131,Sort Your Music.html,2025-10-04 23:02:12,65qBg2ns881KyXf9Fmu4Kk,spotify:track:65qBg2ns881KyXf9Fmu4Kk,Restless Little Heart,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,61,,https://open.spotify.com/track/65qBg2ns881KyXf9Fmu4Kk,high
2,The Dream,The Favors,2025-09-19,114,71,68,-6,27,3:19,1,65,10,593,Sort Your Music.html,2025-10-04 23:02:12,1nhnWtSuXqkCm3tCPvhTv4,spotify:track:1nhnWtSuXqkCm3tCPvhTv4,The Dream,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,65,,https://open.spotify.com/track/1nhnWtSuXqkCm3tCPvhTv4,high
3,Moonshine,The Favors,2025-09-19,146,53,48,-6,32,3:07,12,62,20,4409,Sort Your Music.html,2025-10-04 23:02:12,2XZ86GmAnSXwreUsCP9JGR,spotify:track:2XZ86GmAnSXwreUsCP9JGR,Moonshine,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,62,,https://open.spotify.com/track/2XZ86GmAnSXwreUsCP9JGR,high
4,The Little Mess You Made,The Favors,2025-09-19,108,47,66,-6,30,3:21,3,63,31,8911,Sort Your Music.html,2025-10-04 23:02:12,6EFBcGR6chnBv9rmSN0ObX,spotify:track:6EFBcGR6chnBv9rmSN0ObX,The Little Mess You Made,"The Favors, FINNEAS, Ashe",The Little Mess You Made,2025-06-06,67,,https://open.spotify.com/track/6EFBcGR6chnBv9rmSN0ObX,high
5,The Hudson,The Favors,2025-09-19,74,42,49,-7,31,3:37,34,62,41,3908,Sort Your Music.html,2025-10-04 23:02:12,7zHO50QOb1eTYdZSvLgPwm,spotify:track:7zHO50QOb1eTYdZSvLgPwm,The Hudson,"The Favors, FINNEAS, Ashe",The Hudson,2025-07-11,63,,https://open.spotify.com/track/7zHO50QOb1eTYdZSvLgPwm,high
6,Ordinary People,The Favors,2025-09-19,91,26,42,-10,9,1:29,77,60,52,2566,Sort Your Music.html,2025-10-04 23:02:12,0ozV2ibxzI7XJ8ZkJJOTFQ,spotify:track:0ozV2ibxzI7XJ8ZkJJOTFQ,Ordinary People,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,60,,https://open.spotify.com/track/0ozV2ibxzI7XJ8ZkJJOTFQ,high
7,Necessary Evils,The Favors,2025-09-19,132,24,36,-8,10,3:14,75,61,62,2636,Sort Your Music.html,2025-10-04 23:02:12,6JEoiuppaq2lmIItTzeJ0t,spotify:track:6JEoiuppaq2lmIItTzeJ0t,Necessary Evils,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,61,,https://open.spotify.com/track/6JEoiuppaq2lmIItTzeJ0t,high
8,Times Square Jesus,The Favors,2025-09-19,122,45,50,-11,22,4:15,68,60,73,6084,Sort Your Music.html,2025-10-04 23:02:12,7j34jXXTTV5oCnlbqs7PQc,spotify:track:7j34jXXTTV5oCnlbqs7PQc,Times Square Jesus,"The Favors, FINNEAS, Ashe",Times Square Jesus,2025-08-13,59,,https://open.spotify.com/track/7j34jXXTTV5oCnlbqs7PQc,high
9,David's Brother,The Favors,2025-09-19,123,61,58,-6,38,3:37,34,66,83,6023,Sort Your Music.html,2025-10-04 23:02:12,7HIIgAScOr8ywjvJiraobh,spotify:track:7HIIgAScOr8ywjvJiraobh,David's Brother,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,66,,https://open.spotify.com/track/7HIIgAScOr8ywjvJiraobh,high
10,Lake George,The Favors,2025-09-19,66,18,43,-11,17,4:20,76,60,94,8682,Sort Your Music.html,2025-10-04 23:02:12,2B3EvGJ0KXpjIsY4ymStlY,spotify:track:2B3EvGJ0KXpjIsY4ymStlY,Lake George,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,60,,https://open.spotify.com/track/2B3EvGJ0KXpjIsY4ymStlY,high
11,Someday I'll Be Back In Hollywood,The Favors,2025-09-19,92,56,53,-6,25,3:32,16,58,104,5085,Sort Your Music.html,2025-10-04 23:02:12,5WMQs3ahP4o76r7REIaaDI,spotify:track:5WMQs3ahP4o76r7REIaaDI,Someday I'll Be Back In Hollywood,"The Favors, FINNEAS, Ashe, marinelli",The Dream,2025-09-19,58,,https://open.spotify.com/track/5WMQs3ahP4o76r7REIaaDI,high
12,Home Sweet Home,The Favors,2025-09-19,108,74,65,-5,62,3:28,4,67,108,9177,Sort Your Music.html,2025-10-04 23:02:12,56CqQv5oOJmu70guWHLTTx,spotify:track:56CqQv5oOJmu70guWHLTTx,Home Sweet Home,"The Favors, FINNEAS, Ashe",The Dream,2025-09-19,67,,https://open.spotify.com/track/56CqQv5oOJmu70guWHLTTx,high
13,Brave,Joy Crookes,2025-09-19,85,47,63,-8,45,3:55,56,54,3,3306,Sort Your Music.html,2025-10-04 23:02:12,288HSFmURcl6yxx4c5tFdr,spotify:track:288HSFmURcl6yxx4c5tFdr,Brave,Joy Crookes,Juniper,2025-09-19,54,,https://open.spotify.com/track/288HSFmURcl6yxx4c5tFdr,high
14,Pass the Salt (feat. Vince Staples),Joy Crookes,2025-09-19,101,69,68,-7,41,2:47,16,49,11,7106,Sort Your Music.html,2025-10-04 23:02:12,4IvoRp9jHBbISiVIN8R9el,spotify:track:4IvoRp9jHBbISiVIN8R9el,Pass the Salt (feat. Vince Staples),"Joy Crookes, Vince Staples",Pass the Salt (feat. Vince Staples),2025-01-10,43,,https://open.spotify.com/track/4IvoRp9jHBbISiVIN8R9el,high
15,Carmen,Joy Crookes,2025-09-19,109,42,66,-7,63,3:03,74,50,21,3078,Sort Your Music.html,2025-10-04 23:02:12,2Len4tBitFcIf0sAp2zBOT,spotify:track:2Len4tBitFcIf0sAp2zBOT,Carmen,Joy Crookes,Carmen,2025-05-16,48,,https://open.spotify.com/track/2Len4tBitFcIf0sAp2zBOT,high
16,Perfect Crime,Joy Crookes,2025-09-19,109,43,95,-8,62,2:33,20,50,32,2656,Sort Your Music.html,2025-10-04 23:02:12,5HavXKjua26Sg0OB8LY7YD,spotify:track:5HavXKjua26Sg0OB8LY7YD,Perfect Crime,Joy Crookes,Perfect Crime,2025-06-18,48,,https://open.spotify.com/track/5HavXKjua26Sg0OB8LY7YD,high
17,Mathematics (feat. Kano),Joy Crookes,2025-09-19,140,41,61,-9,43,3:19,48,49,42,8009,Sort Your Music.html,2025-10-04 23:02:12,68sOQ9M10Uy7eL8rhaWdyj,spotify:track:68sOQ9M10Uy7eL8rhaWdyj,Mathematics (feat. Kano),"Joy Crookes, Kano",Mathematics (feat. Kano),2025-02-05,49,,https://open.spotify.com/track/68sOQ9M10Uy7eL8rhaWdyj,high
18,House With A Pool,Joy Crookes,2025-09-19,95,56,85,-7,63,3:29,65,52,53,849,Sort Your Music.html,2025-10-04 23:02:12,08ODWEZTcCWPgqSqXT9a7U,spotify:track:08ODWEZTcCWPgqSqXT9a7U,House With A Pool,Joy Crookes,Juniper,2025-09-19,52,,https://open.spotify.com/track/08ODWEZTcCWPgqSqXT9a7U,high
19,I Know You'd Kill,Joy Crookes,2025-09-19,145,60,68,-7,73,2:54,3,49,63,7013,Sort Your Music.html,2025-10-04 23:02:12,3HsAjuCfJhVz65lQKtWArD,spotify:track:3HsAjuCfJhVz65lQKtWArD,I Know You'd Kill,Joy Crookes,Fade Your Heart,2025-09-25,32,,https://open.spotify.com/track/3HsAjuCfJhVz65lQKtWArD,high
20,First Last Dance,Joy Crookes,2025-09-19,124,73,76,-6,81,3:20,11,51,74,3702,Sort Your Music.html,2025-10-04 23:02:12,2tE28bQYBZFOspAgqPGsJq,spotify:track:2tE28bQYBZFOspAgqPGsJq,First Last Dance,Joy Crookes,Juniper,2025-09-19,51,,https://open.spotify.com/track/2tE28bQYBZFOspAgqPGsJq,high
21,Mother,Joy Crookes,2025-09-19,112,51,62,-7,52,3:30,26,49,84,9467,Sort Your Music.html,2025-10-04 23:02:12,6rZtlYru44l92npSBTbUN7,spotify:track:6rZtlYru44l92npSBTbUN7,Mother May I Sleep With Danger?,Joy Crookes,Influence EP,2018-07-13,47,,https://open.spotify.com/track/6rZtlYru44l92npSBTbUN7,high
22,Somebody To You,Joy Crookes,2025-09-19,112,57,77,-6,57,2:57,18,54,95,2525,Sort Your Music.html,2025-10-04 23:02:12,7oBgMg32SnVnS3IIbqf8AE,spotify:track:7oBgMg32SnVnS3IIbqf8AE,Somebody To You,Joy Crookes,Somebody To You,2025-08-13,60,,https://open.spotify.com/track/7oBgMg32SnVnS3IIbqf8AE,high
23,Forever,Joy Crookes,2025-09-19,77,22,61,-11,21,3:17,94,55,107,6326,Sort Your Music.html,2025-10-04 23:02:12,64WrQvHvGsS9TFjSjcl4qI,spotify:track:64WrQvHvGsS9TFjSjcl4qI,Forever,Joy Crookes,Juniper,2025-09-19,55,,https://open.spotify.com/track/64WrQvHvGsS9TFjSjcl4qI,high
24,Paris,Joy Crookes,2025-09-19,101,37,47,-10,13,6:19,67,46,109,3611,Sort Your Music.html,2025-10-04 23:02:12,2w2sCjixgyyamJykaquknE,spotify:track:2w2sCjixgyyamJykaquknE,Paris,Joy Crookes,Juniper,2025-09-19,46,,https://open.spotify.com/track/2w2sCjixgyyamJykaquknE,high
25,Dancing At The Edge Of The World,Brooke Combe,2025-01-31,83,65,63,-9,75,3:26,23,35,5,2486,Sort Your Music.html,2025-10-04 23:02:12,09C70n3kwux9hYcAN79R1k,spotify:track:09C70n3kwux9hYcAN79R1k,Dancing At The Edge Of The World,Brooke Combe,Dancing At The Edge Of The World,2025-01-31,35,,https://open.spotify.com/track/09C70n3kwux9hYcAN79R1k,high
26,Pick Your Tears Up,Grace Carter,2023-07-21,81,53,51,-7,32,2:49,55,31,6,557,Sort Your Music.html,2025-10-04 23:02:12,5Jmgw9ifICVkKN5tW9vIww,spotify:track:5Jmgw9ifICVkKN5tW9vIww,Pick Your Tears Up,Grace Carter,"A Little Lost, A Little Found",2023-07-21,31,,https://open.spotify.com/track/5Jmgw9ifICVkKN5tW9vIww,high
27,Sky Meets The Water,Rio Sterling,2025-08-27,82,36,54,-6,27,3:57,64,28,7,227,Sort Your Music.html,2025-10-04 23:02:12,18d9BbwniBUyWW89NLN69p,spotify:track:18d9BbwniBUyWW89NLN69p,Sky Meets The Water,Rio Sterling,Sky Meets The Water,2025-05-14,35,,https://open.spotify.com/track/18d9BbwniBUyWW89NLN69p,high
28,Sweet Craving,King Josephine,2023-05-26,124,37,78,-10,56,2:57,69,35,13,3554,Sort Your Music.html,2025-10-04 23:02:12,6ORy3dG0eRQgfprk0MjjGp,spotify:track:6ORy3dG0eRQgfprk0MjjGp,Sweet Craving,King Josephine,Sweet Craving,2023-05-26,35,,https://open.spotify.com/track/6ORy3dG0eRQgfprk0MjjGp,high
29,I'll Take Your Number,KATYA,2023-06-23,109,54,83,-9,61,3:10,63,38,14,8227,Sort Your Music.html,2025-10-04 23:02:12,2qBA1yjQqhHG9yYvouOwep,spotify:track:2qBA1yjQqhHG9yYvouOwep,I'll Take Your Number,KATYA,I'll Take Your Number,2023-06-23,38,,https://open.spotify.com/track/2qBA1yjQqhHG9yYvouOwep,high
30,Get You Home,Leah Cleaver,2025-09-03,121,60,90,-7,69,2:29,59,31,15,6418,Sort Your Music.html,2025-10-04 23:02:12,3VrD7piUCors6TQliGu0Di,spotify:track:3VrD7piUCors6TQliGu0Di,Get You Home,Leah Cleaver,Get You Home,2025-09-03,31,,https://open.spotify.com/track/3VrD7piUCors6TQliGu0Di,high
31,Drop In The Ocean,Sophie May,2022-06-29,90,47,67,-6,52,2:52,50,28,16,5209,Sort Your Music.html,2025-10-04 23:02:12,5BGER9R1jbtxBAeNRcwqK9,spotify:track:5BGER9R1jbtxBAeNRcwqK9,Drop In The Ocean,Sophie May,Drop In The Ocean,2022-06-29,28,,https://open.spotify.com/track/5BGER9R1jbtxBAeNRcwqK9,high
32,Medieval - Spotify Singles,FINNEAS,2022-03-09,110,33,71,-9,75,3:11,95,29,18,8661,Sort Your Music.html,2025-10-04 23:02:12,2WtXFUMBeHogKEMQnzQ78e,spotify:track:2WtXFUMBeHogKEMQnzQ78e,Medieval - Spotify Singles,FINNEAS,Spotify Singles,2022-03-09,29,,https://open.spotify.com/track/2WtXFUMBeHogKEMQnzQ78e,high
33,I'm Sorry (ft. Lous and The Yakuza),Arlo Parks,2023-12-08,160,71,57,-7,74,3:07,68,35,23,4507,Sort Your Music.html,2025-10-04 23:02:12,75Sj3dduOdCPSL6g2Cpkzu,spotify:track:75Sj3dduOdCPSL6g2Cpkzu,I'm Sorry (ft. Lous and The Yakuza),"Arlo Parks, Lous and The Yakuza",My Soft Machine (Deluxe),2023-12-08,35,,https://open.spotify.com/track/75Sj3dduOdCPSL6g2Cpkzu,high
34,Under,Jordan Mackampa,2020-03-13,103,63,70,-8,72,2:41,42,28,24,1995,Sort Your Music.html,2025-10-04 23:02:12,26wwYZFOuJHJZ8pPPDg7XU,spotify:track:26wwYZFOuJHJZ8pPPDg7XU,Under,Jordan Mackampa,Foreigner,2020-03-13,28,,https://open.spotify.com/track/26wwYZFOuJHJZ8pPPDg7XU,high
35,Brothers and Sisters,James Emmanuel,2025-05-28,140,48,46,-5,40,3:18,51,37,25,3591,Sort Your Music.html,2025-10-04 23:02:12,5BTYy3QVwTTDobcunm2TKI,spotify:track:5BTYy3QVwTTDobcunm2TKI,Brothers and Sisters,James Emmanuel,Brothers and Sisters,2025-05-28,37,,https://open.spotify.com/track/5BTYy3QVwTTDobcunm2TKI,high
36,**I NEVER SAID I WAS SANE**,Jessie Reyez,2025-03-28,85,49,55,-8,36,2:42,65,53,27,5344,Sort Your Music.html,2025-10-04 23:02:12,7wBy0Sd86tbjbaFSYZCtr1,spotify:track:7wBy0Sd86tbjbaFSYZCtr1,**I NEVER SAID I WAS SANE**,"Jessie Reyez, Lekan, Saint Harison",PAID IN MEMORIES,2025-03-28,53,,https://open.spotify.com/track/7wBy0Sd86tbjbaFSYZCtr1,high
37,Is It Enough,Hope Tala,2022-07-08,77,44,63,-8,80,2:33,83,27,29,5368,Sort Your Music.html,2025-10-04 23:02:12,5CiwHSUDf9C1Uv0r4nUVLd,spotify:track:5CiwHSUDf9C1Uv0r4nUVLd,Is It Enough,Hope Tala,Is It Enough,2022-07-08,27,,https://open.spotify.com/track/5CiwHSUDf9C1Uv0r4nUVLd,high
38,Leave You Like a Man,EMEREE,2023-10-06,84,53,62,-7,35,2:50,31,29,30,8802,Sort Your Music.html,2025-10-04 23:02:12,3ez7xvBYO0kdWlTrcvYXJD,spotify:track:3ez7xvBYO0kdWlTrcvYXJD,Leave You Like a Man,EMEREE,Leave You Like a Man,2023-10-06,29,,https://open.spotify.com/track/3ez7xvBYO0kdWlTrcvYXJD,high
39,Anticlimax,Mae Muller,2019-05-24,166,50,67,-9,36,3:26,47,34,34,3181,Sort Your Music.html,2025-10-04 23:02:12,6q6nBdrtcJubvRog3tRhEn,spotify:track:6q6nBdrtcJubvRog3tRhEn,Anticlimax,Mae Muller,Anticlimax,2019-05-24,34,,https://open.spotify.com/track/6q6nBdrtcJubvRog3tRhEn,high
40,Forgiving Myself,Sekou,2023-06-28,121,75,75,-5,49,2:56,3,40,36,8944,Sort Your Music.html,2025-10-04 23:02:12,2lguBq1ku75GPVdRiTOD1y,spotify:track:2lguBq1ku75GPVdRiTOD1y,Forgiving Myself,Sekou,Forgiving Myself,2023-06-28,40,,https://open.spotify.com/track/2lguBq1ku75GPVdRiTOD1y,high
41,Moon,Annisse,2023-06-30,85,20,54,-11,15,3:09,68,32,37,4500,Sort Your Music.html,2025-10-04 23:02:12,6hkfsxHU1MXe2PXfzSmcRV,spotify:track:6hkfsxHU1MXe2PXfzSmcRV,Moon,Annisse,Moon,2023-06-30,32,,https://open.spotify.com/track/6hkfsxHU1MXe2PXfzSmcRV,high
42,Fade Away,M'Lynn,2023-08-11,170,68,55,-5,82,2:26,27,34,39,8004,Sort Your Music.html,2025-10-04 23:02:12,7uT8GS6bjpJBSD83xexWJp,spotify:track:7uT8GS6bjpJBSD83xexWJp,Fade Away,M'Lynn,Fade Away,2023-08-11,34,,https://open.spotify.com/track/7uT8GS6bjpJBSD83xexWJp,high
43,How Can I Get Your Love?,Katie Tupper,2021-11-22,80,33,54,-9,42,2:57,75,30,40,4428,Sort Your Music.html,2025-10-04 23:02:12,2LwsXVerV20K7adtb6t2mh,spotify:track:2LwsXVerV20K7adtb6t2mh,How Can I Get Your Love?,Katie Tupper,How Can I Get Your Love?,2021-11-22,30,,https://open.spotify.com/track/2LwsXVerV20K7adtb6t2mh,high
44,Moonlight,Benjamin Fro,2024-04-26,126,33,77,-11,68,3:01,41,42,45,9164,Sort Your Music.html,2025-10-04 23:02:12,63Yj1dwN87V3qrCAGS9bLI,spotify:track:63Yj1dwN87V3qrCAGS9bLI,Moonlight,Benjamin Fro,Moonlight,2024-04-26,42,,https://open.spotify.com/track/63Yj1dwN87V3qrCAGS9bLI,high
45,You,Hamzaa,2019-01-29,144,38,69,-7,63,3:37,40,32,46,9329,Sort Your Music.html,2025-10-04 23:02:12,7h1GRMK9eeVwjYNl3VnEBE,spotify:track:7h1GRMK9eeVwjYNl3VnEBE,You,Hamzaa,First Signs Of Me,2019-01-29,32,,https://open.spotify.com/track/7h1GRMK9eeVwjYNl3VnEBE,high
46,Peace of Mind,Adrian Lyles,2025-09-05,85,75,71,-5,81,3:00,3,41,48,9609,Sort Your Music.html,2025-10-04 23:02:12,3IfZgsFeQe31nGg4xcb5AX,spotify:track:3IfZgsFeQe31nGg4xcb5AX,Peace of Mind,Adrian Lyles,Horizons: Dusk,2025-09-05,41,,https://open.spotify.com/track/3IfZgsFeQe31nGg4xcb5AX,high
47,Kill The Guru!,Cam,2025-07-18,153,73,57,-6,31,3:01,19,32,49,5586,Sort Your Music.html,2025-10-04 23:02:12,1HPjhEssFmFFAPPXHCBqB1,spotify:track:1HPjhEssFmFFAPPXHCBqB1,Kill The Guru!,Cam,All Things Light,2025-07-18,32,,https://open.spotify.com/track/1HPjhEssFmFFAPPXHCBqB1,high
48,Angel With A Darkness,FENNE,2024-11-15,103,30,46,-11,39,3:55,83,42,50,3044,Sort Your Music.html,2025-10-04 23:02:12,53fvtyDflpGwLgnZzdx41l,spotify:track:53fvtyDflpGwLgnZzdx41l,Angel With A Darkness,FENNE,Angel With A Darkness,2024-11-15,42,,https://open.spotify.com/track/53fvtyDflpGwLgnZzdx41l,high
49,Punky Newster,Wic Whitney,2024-11-29,133,84,75,-4,80,3:02,27,33,51,4499,Sort Your Music.html,2025-10-04 23:02:12,663tA6CyaSlnKWbc08UyPe,spotify:track:663tA6CyaSlnKWbc08UyPe,Punky Newster,Wic Whitney,Punky Newster,2024-11-29,33,,https://open.spotify.com/track/663tA6CyaSlnKWbc08UyPe,high
50,I’M FINE!,dodie,2025-10-03,108,20,57,-20,51,3:01,88,20,4,2081,Sort Your Music.html,2025-10-04 23:02:12,3DjGyVDxV4nba6546dgx6y,spotify:track:3DjGyVDxV4nba6546dgx6y,I’M FINE!,dodie,I’M FINE!,2025-06-04,48,,https://open.spotify.com/track/3DjGyVDxV4nba6546dgx6y,high
51,Smart Girl,dodie,2025-10-03,103,7,67,-19,36,2:58,86,21,12,5489,Sort Your Music.html,2025-10-04 23:02:12,56u4Zu2H2JHFaQnkA6WoWW,spotify:track:56u4Zu2H2JHFaQnkA6WoWW,Smart Girl,dodie,Not For Lack Of Trying,2025-10-03,21,,https://open.spotify.com/track/56u4Zu2H2JHFaQnkA6WoWW,high
52,"Darling, Angel, Baby",dodie,2025-10-03,124,13,67,-18,37,2:36,82,19,22,2639,Sort Your Music.html,2025-10-04 23:02:12,5ApdHFIid599KPPEoE3YHG,spotify:track:5ApdHFIid599KPPEoE3YHG,"Darling, Angel, Baby","dodie, Greta Isaac","Darling, Angel, Baby",2025-09-12,51,,https://open.spotify.com/track/5ApdHFIid599KPPEoE3YHG,high
