Order,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Popularity,Artist_Separation,Random,Source_HTML,Processed_Date,Spotify_Track_ID,Spotify_URI,Spotify_Track_Name,Spotify_Artists,Spotify_Album,Spotify_Release_Date,Spotify_Popularity,Preview_URL,Spotify_URL,Match_Confidence
46,Crazy Stupid Love,Emei,2025-02-26,131,65,82,-5,77,2:36,2,54,99,5306,Sort Your Music.html,2025-10-04 23:09:58,5ChgblPPPwyuGhga3msdns,spotify:track:5ChgblPPPwyuGhga3msdns,Crazy Stupid Love,Emei,Crazy Stupid Love,2025-02-26,54,,https://open.spotify.com/track/5ChgblPPPwyuGhga3msdns,high
47,Anyone But Me,Joy Crookes,2020-04-08,144,42,62,-8,34,3:02,53,45,100,1735,Sort Your Music.html,2025-10-04 23:09:58,40KxHanilxLVRq4DY5pnm7,spotify:track:40KxHanilxLVRq4DY5pnm7,Anyone But Me,Joy Crookes,Anyone But Me,2020-04-08,45,,https://open.spotify.com/track/40KxHanilxLVRq4DY5pnm7,high
48,like JENNIE,JENNIE,2025-03-07,130,74,81,-5,82,2:03,28,88,60,3553,Sort Your Music.html,2025-10-04 23:09:58,0fK7ie6XwGxQTIkpFoWkd1,spotify:track:0fK7ie6XwGxQTIkpFoWkd1,like JENNIE,JENNIE,Ruby,2025-03-07,88,,https://open.spotify.com/track/0fK7ie6XwGxQTIkpFoWkd1,high
50,Elastigirl,LISA,2025-02-28,136,92,79,-6,97,2:58,34,62,61,2287,Sort Your Music.html,2025-10-04 23:09:58,5hv6DLR5Vr5dVk4ahNBoDU,spotify:track:5hv6DLR5Vr5dVk4ahNBoDU,Elastigirl,LISA,Alter Ego,2025-02-28,62,,https://open.spotify.com/track/5hv6DLR5Vr5dVk4ahNBoDU,high
51,Guts featuring piri,Ellie Dixon,2025-03-14,155,89,55,-7,56,2:08,3,26,43,7243,Sort Your Music.html,2025-10-04 23:09:58,1UHqGSRkYkxLg5ejZThyTQ,spotify:track:1UHqGSRkYkxLg5ejZThyTQ,Guts featuring piri,"Ellie Dixon, piri",Guts featuring piri,2025-03-14,26,,https://open.spotify.com/track/1UHqGSRkYkxLg5ejZThyTQ,high
52,on & on,piri,2022-10-21,174,77,60,-8,82,2:15,15,57,44,8872,Sort Your Music.html,2025-10-04 23:09:58,2fmtrXfvbN8xkHwE0zgTTc,spotify:track:2fmtrXfvbN8xkHwE0zgTTc,on & on,"piri, Tommy Villiers, piri & tommy",on & on,2022-07-28,54,,https://open.spotify.com/track/2fmtrXfvbN8xkHwE0zgTTc,high
53,ばかまじめ,Creepy Nuts,2022-09-07,91,93,62,-4,81,2:52,20,61,115,5338,Sort Your Music.html,2025-10-04 23:09:58,7FiTlLKW0Knj8rm7lMa9N7,spotify:track:7FiTlLKW0Knj8rm7lMa9N7,ばかまじめ,"Creepy Nuts, Ayase, Lilas",アンサンブル・プレイ,2022-09-07,61,,https://open.spotify.com/track/7FiTlLKW0Knj8rm7lMa9N7,high
54,B-list,CHANMINA,2023-04-26,140,72,81,-5,79,3:17,5,42,45,1363,Sort Your Music.html,2025-10-04 23:09:58,1jLzRJ9f5RqutGKb7vxV3P,spotify:track:1jLzRJ9f5RqutGKb7vxV3P,B-list,CHANMINA,Naked,2023-04-26,42,,https://open.spotify.com/track/1jLzRJ9f5RqutGKb7vxV3P,high
57,Nerdy,PURPLE KISS,2022-07-25,136,80,73,-2,73,2:58,2,44,48,4102,Sort Your Music.html,2025-10-04 23:09:58,6KExHY2Eo0DphK63s2dfYi,spotify:track:6KExHY2Eo0DphK63s2dfYi,Nerdy,PURPLE KISS,Geekyland,2022-07-25,44,,https://open.spotify.com/track/6KExHY2Eo0DphK63s2dfYi,high
58,Pink Venom,BLACKPINK,2022-08-19,90,70,80,-7,75,3:07,2,65,16,6854,Sort Your Music.html,2025-10-04 23:09:58,0skYUMpS0AcbpjcGsAbRGj,spotify:track:0skYUMpS0AcbpjcGsAbRGj,Pink Venom,BLACKPINK,Pink Venom,2022-08-19,65,,https://open.spotify.com/track/0skYUMpS0AcbpjcGsAbRGj,high
59,Shut Down,BLACKPINK,2022-09-16,110,70,81,-5,62,2:56,0,68,101,4107,Sort Your Music.html,2025-10-04 23:09:58,0ARKW62l9uWIDYMZTUmJHF,spotify:track:0ARKW62l9uWIDYMZTUmJHF,Shut Down,BLACKPINK,BORN PINK,2022-09-16,68,,https://open.spotify.com/track/0ARKW62l9uWIDYMZTUmJHF,high
60,Cheshire,ITZY,2022-11-30,99,84,79,-3,74,3:02,33,58,49,6493,Sort Your Music.html,2025-10-04 23:09:58,7ixVW7RobslvMrvlzHYLha,spotify:track:7ixVW7RobslvMrvlzHYLha,Cheshire,ITZY,CHESHIRE,2022-11-30,58,,https://open.spotify.com/track/7ixVW7RobslvMrvlzHYLha,high
61,M2M,CODY JON,2024-04-05,137,67,75,-6,93,2:48,4,52,50,23,Sort Your Music.html,2025-10-04 23:09:58,3d4WE2mXks9S6qyxUABSmv,spotify:track:3d4WE2mXks9S6qyxUABSmv,M2M,CODY JON,DEATH WOBBLES,2024-04-05,52,,https://open.spotify.com/track/3d4WE2mXks9S6qyxUABSmv,high
62,She's Not There,Griff,2024-06-27,132,56,64,-8,52,2:00,42,37,51,548,Sort Your Music.html,2025-10-04 23:09:58,4RACn7Ak8uubLX4G7tqyfu,spotify:track:4RACn7Ak8uubLX4G7tqyfu,She's Not There,Griff,My Lady Jane (Prime Video Original Series Soundtrack),2024-06-27,37,,https://open.spotify.com/track/4RACn7Ak8uubLX4G7tqyfu,high
63,U,Jadu Heart,2025-04-11,137,94,59,-5,16,3:39,1,33,52,8606,Sort Your Music.html,2025-10-04 23:09:58,1tqIW51IIF0tBOR3CEDAmA,spotify:track:1tqIW51IIF0tBOR3CEDAmA,U,Jadu Heart,U (Remixes),2024-12-30,42,,https://open.spotify.com/track/1tqIW51IIF0tBOR3CEDAmA,high
64,"Koinu no Carnival -From ""Minute Waltz""-",EHAMIC,2018-10-04,142,80,46,-8,82,3:10,22,50,53,7772,Sort Your Music.html,2025-10-04 23:09:58,3OP9la2QTA5artehqjFJCp,spotify:track:3OP9la2QTA5artehqjFJCp,"Koinu no Carnival -From ""Minute Waltz""-",EHAMIC,"""Classicaloid"" Chopin Musik",2018-10-04,50,,https://open.spotify.com/track/3OP9la2QTA5artehqjFJCp,high
65,Wrap Me In Plastic,MOMOLAND,2021-02-05,180,60,82,-3,78,3:13,29,56,54,5994,Sort Your Music.html,2025-10-04 23:09:58,5mpWGq83n0sIgGRopGk5QZ,spotify:track:5mpWGq83n0sIgGRopGk5QZ,Wrap Me In Plastic,"MOMOLAND, CHROMANCE",Wrap Me In Plastic,2021-02-05,56,,https://open.spotify.com/track/5mpWGq83n0sIgGRopGk5QZ,high
66,Toxic (Freestyle),Songer,2023-12-21,143,94,83,-2,93,2:16,26,58,55,2090,Sort Your Music.html,2025-10-04 23:09:58,3KTRve0Kx6ytMtlEWkWcgt,spotify:track:3KTRve0Kx6ytMtlEWkWcgt,Toxic (Freestyle),"Songer, BL@CKBOX",Toxic (Freestyle),2023-12-21,58,,https://open.spotify.com/track/3KTRve0Kx6ytMtlEWkWcgt,high
67,Hold On Tight,aespa,2023-03-30,120,82,59,-6,27,2:30,9,69,17,9498,Sort Your Music.html,2025-10-04 23:09:58,1o844wI52S3TjXGBwvGcc7,spotify:track:1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,Hold On Tight,2023-03-30,69,,https://open.spotify.com/track/1o844wI52S3TjXGBwvGcc7,high
68,Habit,SEKAI NO OWARI,2022-04-28,118,85,75,-5,91,4:13,20,59,56,131,Sort Your Music.html,2025-10-04 23:09:58,2uMNMcjjUz8oNIxjIu20qE,spotify:track:2uMNMcjjUz8oNIxjIu20qE,Habit,SEKAI NO OWARI,Habit,2022-04-28,59,,https://open.spotify.com/track/2uMNMcjjUz8oNIxjIu20qE,high
69,Vegas Rehearsal/That's All Right,Austin Butler,2022-06-24,141,82,41,-9,35,3:59,1,39,57,6913,Sort Your Music.html,2025-10-04 23:09:58,3SVzQI8606ukaTF5vro8GZ,spotify:track:3SVzQI8606ukaTF5vro8GZ,Vegas Rehearsal/That's All Right,"Austin Butler, Elvis Presley",ELVIS (Original Motion Picture Soundtrack) DELUXE EDITION,2023-03-07,40,,https://open.spotify.com/track/3SVzQI8606ukaTF5vro8GZ,high
70,Born Again (feat. Doja Cat & RAYE),LISA,2025-02-06,115,78,69,-5,37,3:51,7,73,110,5990,Sort Your Music.html,2025-10-04 23:09:58,7KNmIjcmGJIBrhP2s5Vioe,spotify:track:7KNmIjcmGJIBrhP2s5Vioe,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE",Alter Ego,2025-02-28,77,,https://open.spotify.com/track/7KNmIjcmGJIBrhP2s5Vioe,high
72,boom,bbno$,2025-05-01,140,70,62,-10,67,2:47,0,72,63,7619,Sort Your Music.html,2025-10-04 23:09:58,6zhyXTuRkMSabSHvmMchpp,spotify:track:6zhyXTuRkMSabSHvmMchpp,boom,bbno$,boom,2025-05-01,72,,https://open.spotify.com/track/6zhyXTuRkMSabSHvmMchpp,high
73,Priceless (feat. LISA),Maroon 5,2025-05-02,90,86,58,-5,74,2:43,11,71,65,578,Sort Your Music.html,2025-10-04 23:09:58,5MI9rnOsAayuxi7pKVydNg,spotify:track:5MI9rnOsAayuxi7pKVydNg,Priceless (feat. LISA),"Maroon 5, LISA",Priceless (feat. LISA),2025-05-02,71,,https://open.spotify.com/track/5MI9rnOsAayuxi7pKVydNg,high
75,"Love Music, Pt. 1",Ren,2016-01-15,94,78,79,-7,97,3:37,8,48,114,9928,Sort Your Music.html,2025-10-04 23:09:58,3ipRxzVEsRfH6KaYcy7uK4,spotify:track:3ipRxzVEsRfH6KaYcy7uK4,"Love Music, Pt. 1",Ren,Freckled Angels,2016-01-15,48,,https://open.spotify.com/track/3ipRxzVEsRfH6KaYcy7uK4,high
76,BAMBOLA,TEN,2025-03-24,134,87,85,-5,65,2:40,8,61,67,5737,Sort Your Music.html,2025-10-04 23:09:58,6etG5JwuSwDT43D8Sew9TT,spotify:track:6etG5JwuSwDT43D8Sew9TT,BAMBOLA,TEN,STUNNER - The 2nd Mini Album,2025-03-24,61,,https://open.spotify.com/track/6etG5JwuSwDT43D8Sew9TT,high
77,Expiration Dating,Madelline,2025-05-20,138,69,64,-4,22,3:01,8,55,102,7643,Sort Your Music.html,2025-10-04 23:09:58,4RY8NabvRv6Y95x96asZbr,spotify:track:4RY8NabvRv6Y95x96asZbr,Expiration Dating,Madelline,Expiration Dating,2025-05-20,55,,https://open.spotify.com/track/4RY8NabvRv6Y95x96asZbr,high
78,French Girls,Dove Cameron,2025-05-02,120,78,69,-4,44,2:52,8,58,68,7800,Sort Your Music.html,2025-10-04 23:09:58,1IG0AHtVCjjgpND5iRDC6j,spotify:track:1IG0AHtVCjjgpND5iRDC6j,French Girls,Dove Cameron,French Girls,2025-05-02,58,,https://open.spotify.com/track/1IG0AHtVCjjgpND5iRDC6j,high
82,Wish You the Worst,Ryan Mack,2022-05-18,95,57,75,-7,61,2:23,7,64,71,156,Sort Your Music.html,2025-10-04 23:09:58,6JU4seYQ2nAMCsgktdau0Q,spotify:track:6JU4seYQ2nAMCsgktdau0Q,Wish You the Worst,Ryan Mack,Wish You the Worst,2022-05-18,64,,https://open.spotify.com/track/6JU4seYQ2nAMCsgktdau0Q,high
83,we're just girls!,emlyn,2025-06-06,135,73,78,-5,66,1:49,1,34,72,2093,Sort Your Music.html,2025-10-04 23:09:58,6yOWVXSjilnsVvQpNjH2rw,spotify:track:6yOWVXSjilnsVvQpNjH2rw,we're just girls!,emlyn,we're just girls!,2025-06-06,34,,https://open.spotify.com/track/6yOWVXSjilnsVvQpNjH2rw,high
84,Rein Me In (with Olivia Dean),Sam Fender,2025-06-20,124,81,51,-6,58,5:39,5,80,73,4097,Sort Your Music.html,2025-10-04 23:09:58,7MZHqgTVTnN6xZGYAcEEAf,spotify:track:7MZHqgTVTnN6xZGYAcEEAf,Rein Me In (with Olivia Dean),"Sam Fender, Olivia Dean",Rein Me In (with Olivia Dean),2025-06-20,80,,https://open.spotify.com/track/7MZHqgTVTnN6xZGYAcEEAf,high
85,Mr Electric Blue,Benson Boone,2025-06-20,130,78,62,-4,17,3:10,18,75,74,4152,Sort Your Music.html,2025-10-04 23:09:58,6V7bxWg4mmuU4ILbYPQJvd,spotify:track:6V7bxWg4mmuU4ILbYPQJvd,Mr Electric Blue,Benson Boone,American Heart,2025-06-20,75,,https://open.spotify.com/track/6V7bxWg4mmuU4ILbYPQJvd,high
86,Gabriela,KATSEYE,2025-06-20,146,75,65,-5,62,3:17,18,93,103,3622,Sort Your Music.html,2025-10-04 23:09:58,1xOqGUkyxGQRdCvGpvWKmL,spotify:track:1xOqGUkyxGQRdCvGpvWKmL,Gabriela,KATSEYE,Gabriela,2025-06-20,93,,https://open.spotify.com/track/1xOqGUkyxGQRdCvGpvWKmL,high
87,All At Once,Madison Beer,2025-06-26,122,76,60,-7,48,2:35,48,59,104,3830,Sort Your Music.html,2025-10-04 23:09:58,01oPwjIUEAtNdDPI1H09eh,spotify:track:01oPwjIUEAtNdDPI1H09eh,All At Once,Madison Beer,F1 The Album,2025-06-27,57,,https://open.spotify.com/track/01oPwjIUEAtNdDPI1H09eh,high
88,1-800,bbno$,2025-06-27,132,97,66,-3,85,3:27,2,82,111,5620,Sort Your Music.html,2025-10-04 23:09:58,6NBZu27n3cxEk4y4c2Kxi8,spotify:track:6NBZu27n3cxEk4y4c2Kxi8,1-800,"bbno$, Ironmouse",1-800,2025-06-27,82,,https://open.spotify.com/track/6NBZu27n3cxEk4y4c2Kxi8,high
89,Home (feat. Shaboozey),BigXthaPlug,2025-06-27,117,81,68,-6,40,2:16,16,67,75,3990,Sort Your Music.html,2025-10-04 23:09:58,7LaLY7dkzWEtmtJ8o7oD05,spotify:track:7LaLY7dkzWEtmtJ8o7oD05,Home (feat. Shaboozey),"BigXthaPlug, Shaboozey",Home (feat. Shaboozey),2025-06-27,67,,https://open.spotify.com/track/7LaLY7dkzWEtmtJ8o7oD05,high
91,DIY,JOLIN,2025-06-27,140,67,65,-6,25,3:05,6,44,76,2151,Sort Your Music.html,2025-10-04 23:09:58,5H5tb02uH0ZpizwtAMcIGL,spotify:track:5H5tb02uH0ZpizwtAMcIGL,DIY,JOLIN,Pleasure,2025-07-25,48,,https://open.spotify.com/track/5H5tb02uH0ZpizwtAMcIGL,high
92,Downer,Debbii Dawson,2023-07-21,118,73,67,-6,84,2:51,21,36,78,2025,Sort Your Music.html,2025-10-04 23:09:58,2vlw4MmkPCvDwaBpMBHW5d,spotify:track:2vlw4MmkPCvDwaBpMBHW5d,Downer,Debbii Dawson,Learning,2023-07-21,36,,https://open.spotify.com/track/2vlw4MmkPCvDwaBpMBHW5d,high
94,Bunny Love,Stela Cole,2025-04-18,154,79,32,-6,39,3:07,35,31,105,7578,Sort Your Music.html,2025-10-04 23:09:58,6gvsrLmzpykodC51hiaLhF,spotify:track:6gvsrLmzpykodC51hiaLhF,Bunny Love,Stela Cole,I Die Where You Begin,2025-04-18,31,,https://open.spotify.com/track/6gvsrLmzpykodC51hiaLhF,high
95,Dangerous,HILLARI,2024-06-07,96,69,68,-10,77,3:30,13,29,80,6868,Sort Your Music.html,2025-10-04 23:09:58,0HaVlgh8ZrAiQbrFZkZz0Z,spotify:track:0HaVlgh8ZrAiQbrFZkZz0Z,Dangerous,HILLARI,Dangerous,2024-06-07,29,,https://open.spotify.com/track/0HaVlgh8ZrAiQbrFZkZz0Z,high
96,PUMP THE BREAK,MORGXN,2022-02-16,102,54,80,-5,39,3:13,4,39,81,6343,Sort Your Music.html,2025-10-04 23:09:58,7baoqD2YuFgFTqdBwf72PC,spotify:track:7baoqD2YuFgFTqdBwf72PC,PUMP THE BREAK,MORGXN,MERIDIAN,2022-02-16,39,,https://open.spotify.com/track/7baoqD2YuFgFTqdBwf72PC,high
97,Lover Girl,Laufey,2025-06-25,88,45,66,-7,90,2:44,84,80,82,6067,Sort Your Music.html,2025-10-04 23:09:58,6dWilYAxP2aJbTTt0UsatK,spotify:track:6dWilYAxP2aJbTTt0UsatK,Lover Girl,Laufey,Lover Girl,2025-06-25,80,,https://open.spotify.com/track/6dWilYAxP2aJbTTt0UsatK,high
101,Dark Arts,aespa,2025-07-15,146,74,72,-4,79,3:02,19,67,107,4788,Sort Your Music.html,2025-10-04 23:09:58,2wRXvIGUTRWod4yp1k3bGN,spotify:track:2wRXvIGUTRWod4yp1k3bGN,Dark Arts,aespa,Dark Arts,2025-07-15,67,,https://open.spotify.com/track/2wRXvIGUTRWod4yp1k3bGN,high
103,Matilda - Bonus Track,Stateless,2011-02-21,126,76,77,-6,87,2:09,33,38,85,1055,Sort Your Music.html,2025-10-04 23:09:58,7DIz6lIzPnGkMAGH7RnzKu,spotify:track:7DIz6lIzPnGkMAGH7RnzKu,Matilda - Bonus Track,Stateless,Matilda (Extended Version),2011-02-21,38,,https://open.spotify.com/track/7DIz6lIzPnGkMAGH7RnzKu,high
106,Terms & Conditions,CHINCHILLA,2021-08-13,83,86,65,-6,57,3:28,22,31,112,2718,Sort Your Music.html,2025-10-04 23:09:58,4xv4zCoD6xLwEC2SmweSEM,spotify:track:4xv4zCoD6xLwEC2SmweSEM,Terms & Conditions,CHINCHILLA,Moon Maintenance For Dummies,2021-08-13,31,,https://open.spotify.com/track/4xv4zCoD6xLwEC2SmweSEM,high
108,PORN STAR,EMELINE,2025-08-08,94,69,58,-5,43,2:52,2,46,91,7724,Sort Your Music.html,2025-10-04 23:09:58,3x6CBiYkTKlBoP1VrDzGNP,spotify:track:3x6CBiYkTKlBoP1VrDzGNP,PORN STAR,EMELINE,PORN STAR,2025-08-08,46,,https://open.spotify.com/track/3x6CBiYkTKlBoP1VrDzGNP,high
110,in my zone,VALORANT,2025-08-18,123,64,74,-7,62,2:52,3,67,92,864,Sort Your Music.html,2025-10-04 23:09:58,4izeeSsA3Ft1oBKDSaXmFX,spotify:track:4izeeSsA3Ft1oBKDSaXmFX,in my zone,"VALORANT, bbno$",in my zone,2025-08-18,67,,https://open.spotify.com/track/4izeeSsA3Ft1oBKDSaXmFX,high
112,Nightmare,BAYBE,2024-01-12,130,62,72,-7,48,2:27,36,43,94,6329,Sort Your Music.html,2025-10-04 23:09:58,64A7qQZGMqYBOVKloPox8i,spotify:track:64A7qQZGMqYBOVKloPox8i,Nightmare,BAYBE,Nightmare,2024-01-12,43,,https://open.spotify.com/track/64A7qQZGMqYBOVKloPox8i,high
114,WHERE IS MY HUSBAND!,RAYE,2025-09-19,116,78,39,-7,63,3:17,6,87,116,9513,Sort Your Music.html,2025-10-04 23:09:58,55lijDD6OAjLFFUHU9tcDm,spotify:track:55lijDD6OAjLFFUHU9tcDm,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,2025-09-19,87,,https://open.spotify.com/track/55lijDD6OAjLFFUHU9tcDm,high
115,Malediven,Nina Chuba,2025-09-19,136,39,92,-9,87,2:04,57,66,108,6612,Sort Your Music.html,2025-10-04 23:09:58,5WBTdhkXW8REDxEERqtUOY,spotify:track:5WBTdhkXW8REDxEERqtUOY,Malediven,Nina Chuba,"Ich lieb mich, ich lieb mich nicht",2025-09-19,66,,https://open.spotify.com/track/5WBTdhkXW8REDxEERqtUOY,high
116,IRIS OUT,Kenshi Yonezu,2025-09-15,135,80,75,-6,89,2:32,1,86,96,6263,Sort Your Music.html,2025-10-04 23:09:58,59hVbgr8rfYkDbHfr8RcGI,spotify:track:59hVbgr8rfYkDbHfr8RcGI,IRIS OUT,Kenshi Yonezu,IRIS OUT,2025-09-15,86,,https://open.spotify.com/track/59hVbgr8rfYkDbHfr8RcGI,high
